id_user;email;password;no_hp;status_verifikasi;nama;nik;jenis_kelamin;tanggal_lahir;id_lokasi;id_pendidikan;id_pekerjaan;id_pendapatan;jumlah_tanggungan;created_at;updated_at
2874;gasti.haryanto,.s.psi352@gmail.com;123456;84645745301;1;Gasti Haryanto, S.Psi;7654964919346130;Perempuan;1985-05-05;2;5;1;3;2;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2875;bakti.anggraini,.s.pd664@gmail.com;123456;84574930630;1;Bakti Anggraini, S.Pd;9485553250270050;Laki-laki;1985-05-06;9;4;7;2;4;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2876;vera.tamba718@gmail.com;123456;87877655081;1;Vera Tamba;2505274607806420;Perempuan;1986-10-14;3;4;5;1;5;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2877;marsito.sihombing947@gmail.com;123456;88350476814;1;Marsito Sihombing;6465254291821180;Laki-laki;1993-02-19;1;2;5;3;3;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2878;mala.maheswara978@gmail.com;123456;81027534444;1;Mala Maheswara;0239665793285113;Laki-laki;1990-10-12;6;9;1;3;3;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2879;t..lanjar.kusmawati,.s.e.901@gmail.com;123456;84930587276;1;T. Lanjar Kusmawati, S.E.;6671336936818880;Laki-laki;2007-10-12;1;8;1;3;0;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2880;alika.oktaviani773@gmail.com;123456;89368847081;1;Alika Oktaviani;6326657033305990;Laki-laki;2006-09-08;11;7;3;2;2;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2881;tasdik.hidayanto212@gmail.com;123456;83425604913;1;Tasdik Hidayanto;1268718065908710;Laki-laki;1984-09-11;1;1;8;1;4;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2882;natalia.anggriawan,.s.e.18@gmail.com;123456;86150639736;1;Natalia Anggriawan, S.E.;7582720165153380;Perempuan;1980-11-19;3;10;9;3;0;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2883;jati.budiman725@gmail.com;123456;88664395368;1;Jati Budiman;9135697940550660;Perempuan;1979-04-30;15;6;10;2;2;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2884;endah.mansur97@gmail.com;123456;89818361220;1;Endah Mansur;3482884816276540;Laki-laki;1990-09-29;13;10;8;2;3;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2885;t..hartaka.puspita750@gmail.com;123456;88620081252;1;T. Hartaka Puspita;1360954664840710;Perempuan;1982-01-04;14;7;7;3;0;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2886;r..genta.haryanto,.s.ked63@gmail.com;123456;82783911392;1;R. Genta Haryanto, S.Ked;9669340061906040;Laki-laki;1987-09-21;13;6;2;3;2;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2887;fitriani.winarno,.m.kom.206@gmail.com;123456;84108592634;1;Fitriani Winarno, M.Kom.;1131142283279060;Laki-laki;1992-10-31;10;3;7;2;2;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2888;endah.melani853@gmail.com;123456;85249001504;1;Endah Melani;6180691952098640;Laki-laki;2005-06-08;14;10;6;2;5;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2889;bancar.saefullah,.s.pt957@gmail.com;123456;84564820479;1;Bancar Saefullah, S.Pt;4052567663262100;Perempuan;1989-04-05;3;6;9;2;4;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2890;dr..jelita.farida,.s.farm660@gmail.com;123456;86001104901;1;Dr. Jelita Farida, S.Farm;8662134038108530;Laki-laki;1976-06-18;8;4;4;1;0;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2891;hari.namaga457@gmail.com;123456;89433223010;1;Hari Namaga;8330131936630610;Perempuan;1985-10-24;11;2;5;1;1;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2892;cakrawala.suryono395@gmail.com;123456;84512641061;1;Cakrawala Suryono;3478763090573850;Laki-laki;1997-02-01;4;2;7;2;5;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2893;simon.sinaga325@gmail.com;123456;87788843791;1;Simon Sinaga;6304910419153690;Perempuan;1989-10-08;1;7;5;3;3;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2894;jaga.iswahyudi12@gmail.com;123456;81722738914;1;Jaga Iswahyudi;6221208451700700;Laki-laki;2008-05-16;15;9;4;3;3;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2895;caket.wahyudin154@gmail.com;123456;83411688490;1;Caket Wahyudin;2560309357713110;Laki-laki;1987-04-22;3;8;2;3;1;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2896;hj..uli.natsir,.s.kom24@gmail.com;123456;85733681428;1;Hj. Uli Natsir, S.Kom;9391740448198260;Laki-laki;2003-01-07;5;8;6;1;1;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2897;qori.usamah126@gmail.com;123456;89345372804;1;Qori Usamah;0145874788953525;Perempuan;1981-12-04;11;3;7;2;5;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2898;wawan.maryati879@gmail.com;123456;81635056255;1;Wawan Maryati;2663345531210740;Laki-laki;1991-11-25;13;5;3;3;2;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2899;r..aurora.prabowo801@gmail.com;123456;82389545015;1;R. Aurora Prabowo;0357325727124257;Perempuan;1996-01-14;3;3;4;1;5;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2900;ilsa.nababan917@gmail.com;123456;80290307259;1;Ilsa Nababan;1723422342604700;Laki-laki;1999-01-19;4;7;3;2;1;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2901;rahayu.waluyo787@gmail.com;123456;89291510620;1;Rahayu Waluyo;3111550380795790;Laki-laki;1984-04-17;8;10;5;1;0;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2902;ani.pratiwi,.s.gz39@gmail.com;123456;81577140997;1;Ani Pratiwi, S.Gz;1232845433968920;Perempuan;2000-03-26;10;5;5;2;1;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2903;drs..irma.wahyudin,.s.gz269@gmail.com;123456;80422035056;1;Drs. Irma Wahyudin, S.Gz;3011825642535030;Perempuan;1997-12-27;2;3;3;1;4;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2904;dipa.sihotang963@gmail.com;123456;85237097799;1;Dipa Sihotang;7206184614833490;Laki-laki;1990-05-19;4;2;10;2;5;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2905;dr..faizah.sudiati266@gmail.com;123456;81595977487;1;dr. Faizah Sudiati;5361744092767970;Perempuan;1996-01-06;10;9;2;3;0;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2906;enteng.agustina42@gmail.com;123456;83609593855;1;Enteng Agustina;2359627035772120;Perempuan;2000-07-03;2;9;3;3;5;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2907;salwa.firmansyah850@gmail.com;123456;86979360192;1;Salwa Firmansyah;5079175146691400;Perempuan;2004-01-23;3;2;4;3;0;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2908;atma.saputra82@gmail.com;123456;88504690533;1;Atma Saputra;5904292119591330;Perempuan;1986-05-09;8;4;10;2;1;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2909;t..himawan.pratama156@gmail.com;123456;87669182729;1;T. Himawan Pratama;1752760380922590;Perempuan;2005-06-17;1;6;1;2;5;2026-05-20 08:22:18.548344;2026-05-20 08:22:18.548344
2910;bakiadi.irawan,.s.ip334@gmail.com;123456;81129657348;1;Bakiadi Irawan, S.IP;4391540278138950;Laki-laki;1993-03-15;8;6;2;2;3;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2911;surya.pranowo233@gmail.com;123456;80941846782;1;Surya Pranowo;0750840960577816;Perempuan;1979-03-07;11;7;7;2;1;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2912;daniswara.putra915@gmail.com;123456;80996557641;1;Daniswara Putra;0332246421320355;Perempuan;1995-02-09;3;2;4;3;2;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2913;akarsana.wahyuni993@gmail.com;123456;88728057974;1;Akarsana Wahyuni;8508855644717990;Perempuan;1984-03-06;11;5;1;3;5;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2914;luwes.pudjiastuti111@gmail.com;123456;87472742531;1;Luwes Pudjiastuti;0835391617341403;Perempuan;1998-07-07;1;1;2;1;4;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2915;balangga.kuswandari95@gmail.com;123456;82351385488;1;Balangga Kuswandari;1253386108183120;Laki-laki;2004-08-28;1;8;10;1;0;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2916;raina.sihombing,.m.farm63@gmail.com;123456;81218523261;1;Raina Sihombing, M.Farm;2905989765837990;Laki-laki;1988-12-02;6;9;9;1;5;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2917;lasmono.saragih733@gmail.com;123456;86890782404;1;Lasmono Saragih;6104278652174350;Laki-laki;1990-09-15;1;7;3;3;2;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2918;latika.budiyanto856@gmail.com;123456;87284280093;1;Latika Budiyanto;9276524454017550;Laki-laki;1985-03-07;6;2;7;2;4;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2919;ozy.yuliarti763@gmail.com;123456;80810880209;1;Ozy Yuliarti;6879047494046110;Perempuan;1981-01-24;15;3;4;1;1;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2920;mursinin.widiastuti,.s.farm37@gmail.com;123456;85690015872;1;Mursinin Widiastuti, S.Farm;2849287171584050;Laki-laki;1999-10-08;4;10;8;3;1;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2921;cemeti.mardhiyah140@gmail.com;123456;81597164814;1;Cemeti Mardhiyah;3584263614425210;Perempuan;1981-05-16;7;6;7;2;4;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2922;kayla.waskita555@gmail.com;123456;86939590623;1;Kayla Waskita;1110945654640250;Perempuan;2005-10-07;4;1;1;2;5;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2923;zalindra.saragih365@gmail.com;123456;86174109287;1;Zalindra Saragih;9559076380239480;Perempuan;2006-01-02;10;9;4;2;0;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2924;jarwadi.usamah,.s.e.305@gmail.com;123456;83880984622;1;Jarwadi Usamah, S.E.;4896678283703650;Laki-laki;1989-07-16;9;1;1;3;2;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2925;endah.siregar244@gmail.com;123456;82266595536;1;Endah Siregar;5373999754697500;Perempuan;1995-07-08;13;7;8;3;4;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2926;fathonah.nashiruddin,.s.t.907@gmail.com;123456;82292615086;1;Fathonah Nashiruddin, S.T.;2382099920299290;Laki-laki;1997-07-28;14;8;10;3;3;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2927;kh..ozy.safitri529@gmail.com;123456;81542950256;1;KH. Ozy Safitri;4210291395593220;Perempuan;1987-06-21;8;8;6;1;3;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2928;hendra.kusmawati751@gmail.com;123456;87462876350;1;Hendra Kusmawati;9773593106432820;Laki-laki;1983-11-14;5;7;8;1;3;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2929;t..kalim.farida70@gmail.com;123456;89218436960;1;T. Kalim Farida;2277582520314640;Laki-laki;2006-02-16;6;3;1;1;1;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2930;rahmi.hutasoit,.m.kom.592@gmail.com;123456;86260115435;1;Rahmi Hutasoit, M.Kom.;2073426066486840;Perempuan;1984-08-02;14;8;7;3;2;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2931;bakti.palastri579@gmail.com;123456;82758412011;1;Bakti Palastri;5675572464460410;Laki-laki;2002-01-09;12;8;6;3;2;2026-05-20 08:22:18.550351;2026-05-20 08:22:18.550351
2932;r.a..wirda.sihombing,.m.farm127@gmail.com;123456;88423489898;1;R.A. Wirda Sihombing, M.Farm;6619923987153450;Laki-laki;1997-02-26;11;2;5;3;5;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2933;indah.gunarto181@gmail.com;123456;82266702446;1;Indah Gunarto;1289194396159220;Perempuan;1997-09-14;8;2;2;2;1;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2934;jaswadi.purwanti916@gmail.com;123456;87752815106;1;Jaswadi Purwanti;2054600976604200;Laki-laki;2005-08-10;5;6;6;1;2;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2935;ir..cemani.sihombing,.s.i.kom420@gmail.com;123456;83304155223;1;Ir. Cemani Sihombing, S.I.Kom;9574034436494890;Laki-laki;2001-05-21;8;9;10;1;1;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2936;jelita.damanik628@gmail.com;123456;80449410309;1;Jelita Damanik;7236438806686390;Laki-laki;1997-03-03;8;1;5;1;2;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2937;drg..teddy.suartini,.s.h.11@gmail.com;123456;83988610935;1;drg. Teddy Suartini, S.H.;2816169573286840;Laki-laki;1998-11-20;13;1;8;1;3;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2938;drg..oni.damanik,.s.gz994@gmail.com;123456;89015121038;1;drg. Oni Damanik, S.Gz;1710692748479220;Perempuan;1995-11-17;2;5;1;1;0;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2939;puti.lintang.andriani,.m.pd66@gmail.com;123456;86767225189;1;Puti Lintang Andriani, M.Pd;3467672948979070;Laki-laki;2007-08-10;13;6;3;1;5;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2940;ir..rafi.gunarto,.s.farm977@gmail.com;123456;87796387184;1;Ir. Rafi Gunarto, S.Farm;2798092571825800;Laki-laki;1976-10-23;6;4;10;1;0;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2941;harimurti.halim963@gmail.com;123456;88379726684;1;Harimurti Halim;3493209092413450;Laki-laki;1985-01-24;2;5;7;2;3;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2942;zulfa.pratiwi716@gmail.com;123456;88136029150;1;Zulfa Pratiwi;4236449591612080;Laki-laki;1984-02-15;10;6;7;2;1;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2943;ismail.sinaga,.s.pt586@gmail.com;123456;84336745687;1;Ismail Sinaga, S.Pt;4385671818602650;Perempuan;2006-10-08;13;8;1;3;2;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2944;drs..laras.widodo,.m.ak390@gmail.com;123456;89938684143;1;Drs. Laras Widodo, M.Ak;0870161308147922;Laki-laki;1978-09-28;2;4;8;2;5;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2945;kayla.jailani439@gmail.com;123456;81612005180;1;Kayla Jailani;4906486480410190;Laki-laki;1997-09-14;8;2;3;2;0;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2946;hj..irma.melani597@gmail.com;123456;84773178590;1;Hj. Irma Melani;2966759662273190;Laki-laki;2006-09-05;13;8;7;3;5;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2947;elisa.rahayu,.s.e.i6@gmail.com;123456;88072628229;1;Elisa Rahayu, S.E.I;8560427621038050;Perempuan;2007-06-23;2;9;3;2;0;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2948;aurora.aryani934@gmail.com;123456;89148505499;1;Aurora Aryani;5733972357686300;Laki-laki;2003-07-09;12;2;9;1;1;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2949;hana.hassanah,.s.kom764@gmail.com;123456;83115816787;1;Hana Hassanah, S.Kom;4609573766890020;Laki-laki;1995-01-09;10;1;4;2;3;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2950;caturangga.gunarto7@gmail.com;123456;88419655889;1;Caturangga Gunarto;2845501288866610;Perempuan;1999-11-01;3;7;2;1;3;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2951;t..harto.sitompul290@gmail.com;123456;80686908847;1;T. Harto Sitompul;2685798158063000;Laki-laki;1980-04-11;2;6;5;1;1;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2952;tina.suryono526@gmail.com;123456;83844038978;1;Tina Suryono;4129827640698500;Laki-laki;1995-07-16;4;4;1;2;3;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2953;puji.saptono353@gmail.com;123456;84803103287;1;Puji Saptono;5663080408784910;Perempuan;2000-10-03;9;7;2;3;5;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2954;drs..nugraha.maryati,.s.sos566@gmail.com;123456;84228881238;1;Drs. Nugraha Maryati, S.Sos;1769608713558440;Perempuan;2007-06-04;3;9;10;2;2;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2955;gangsar.nurdiyanti827@gmail.com;123456;83771269647;1;Gangsar Nurdiyanti;7244625640176340;Perempuan;1982-07-21;8;1;5;1;3;2026-05-20 08:22:18.552112;2026-05-20 08:22:18.552112
2956;ira.saputra920@gmail.com;123456;84109801935;1;Ira Saputra;5828014343107670;Perempuan;1997-08-04;1;9;2;1;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2957;nabila.setiawan,.m.pd291@gmail.com;123456;81124972377;1;Nabila Setiawan, M.Pd;1558544424057740;Laki-laki;1998-03-08;6;1;10;1;3;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2958;ajimin.sihombing819@gmail.com;123456;80117184341;1;Ajimin Sihombing;3016777828496820;Laki-laki;1995-05-23;15;6;5;1;3;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2959;laksana.maryadi306@gmail.com;123456;85506113162;1;Laksana Maryadi;6278930923487410;Laki-laki;1977-10-24;15;7;7;3;3;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2960;sarah.mardhiyah942@gmail.com;123456;83630994333;1;Sarah Mardhiyah;4342693265440280;Laki-laki;2002-01-07;4;6;2;1;5;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2961;asmianto.prastuti672@gmail.com;123456;86185755968;1;Asmianto Prastuti;8488014491732140;Laki-laki;1984-07-08;4;6;2;3;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2962;karma.hastuti46@gmail.com;123456;82077894366;1;Karma Hastuti;2593558246544940;Perempuan;1999-06-03;4;10;6;3;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2963;drg..queen.prastuti,.s.ked746@gmail.com;123456;83123509419;1;drg. Queen Prastuti, S.Ked;5877156816853800;Perempuan;1999-09-24;14;9;5;3;0;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2964;r..safina.ardianto,.m.ti.210@gmail.com;123456;87910472409;1;R. Safina Ardianto, M.TI.;0939979212297557;Laki-laki;1994-09-14;13;4;1;3;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2965;dr..septi.irawan,.s.e.446@gmail.com;123456;85495109366;1;dr. Septi Irawan, S.E.;1690910150608150;Laki-laki;1985-01-09;14;8;8;2;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2966;dr..salwa.nasyiah,.s.t.647@gmail.com;123456;84398034950;1;Dr. Salwa Nasyiah, S.T.;3142966383498050;Perempuan;1993-09-22;8;2;7;2;2;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2967;kania.putra989@gmail.com;123456;83688072140;1;Kania Putra;0788350593000258;Perempuan;1990-11-01;14;9;4;2;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2968;luis.pratiwi516@gmail.com;123456;83695485480;1;Luis Pratiwi;8864336728614220;Perempuan;1987-03-14;11;3;1;3;0;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2969;cut.kani.prasetya,.m.kom.32@gmail.com;123456;88029481139;1;Cut Kani Prasetya, M.Kom.;0968857893543719;Perempuan;1985-03-17;5;9;8;1;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2970;ir..zulfa.haryanti,.s.pt795@gmail.com;123456;82727912025;1;Ir. Zulfa Haryanti, S.Pt;8792055103280700;Perempuan;1998-09-21;12;6;1;1;0;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2971;labuh.prasasta744@gmail.com;123456;83988642025;1;Labuh Prasasta;5996784193069230;Laki-laki;1987-01-14;8;5;10;1;3;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2972;tgk..pia.kuswoyo800@gmail.com;123456;86298707055;1;Tgk. Pia Kuswoyo;3536225390453430;Perempuan;1984-02-06;3;8;4;1;3;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2973;keisha.namaga544@gmail.com;123456;80186161316;1;Keisha Namaga;7825218209273390;Laki-laki;1990-04-24;5;2;4;1;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2974;drs..cengkal.andriani,.m.ti.908@gmail.com;123456;88407135992;1;Drs. Cengkal Andriani, M.TI.;5519687551191320;Laki-laki;1990-04-12;13;7;5;1;3;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2975;almira.handayani82@gmail.com;123456;89006942395;1;Almira Handayani;3126319940495580;Laki-laki;2003-03-30;13;1;1;2;5;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2976;aurora.anggriawan557@gmail.com;123456;89114408662;1;Aurora Anggriawan;0471187411193245;Laki-laki;1985-10-03;14;2;4;3;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2977;dt..jais.purwanti,.s.sos619@gmail.com;123456;84086829752;1;Dt. Jais Purwanti, S.Sos;1868403282391960;Perempuan;1998-05-18;8;4;2;3;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2978;drg..puti.rahayu,.m.kom.295@gmail.com;123456;80136987808;1;drg. Puti Rahayu, M.Kom.;3573773388905880;Perempuan;1977-08-28;4;1;8;1;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2979;ina.sudiati468@gmail.com;123456;80270697263;1;Ina Sudiati;0067352000881351;Laki-laki;1989-04-15;2;6;4;3;0;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2980;amalia.nugroho49@gmail.com;123456;89829663726;1;Amalia Nugroho;7177916984035500;Laki-laki;1980-10-10;4;2;10;2;2;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2981;nadia.suryono,.s.farm491@gmail.com;123456;83060379575;1;Nadia Suryono, S.Farm;5299680271580130;Laki-laki;1985-05-06;2;1;10;1;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2982;digdaya.hidayanto547@gmail.com;123456;85077933334;1;Digdaya Hidayanto;5689145866348530;Perempuan;1994-04-27;2;5;10;2;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2983;najwa.yuliarti,.s.ked287@gmail.com;123456;87879873790;1;Najwa Yuliarti, S.Ked;6328748050617710;Perempuan;1984-02-11;3;9;7;3;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2984;dr..tira.rahimah93@gmail.com;123456;87868963237;1;dr. Tira Rahimah;1747005579980370;Perempuan;1991-05-30;3;9;8;1;0;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2985;wadi.rahayu,.m.kom.403@gmail.com;123456;81594921982;1;Wadi Rahayu, M.Kom.;3664483753829560;Perempuan;1984-12-08;13;9;3;3;2;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2986;cici.sihombing395@gmail.com;123456;80674298518;1;Cici Sihombing;6833046187506140;Perempuan;1983-06-17;6;5;5;3;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2987;drg..kambali.wibisono608@gmail.com;123456;80314025990;1;drg. Kambali Wibisono;0934283610980603;Perempuan;2001-02-06;10;6;5;1;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2988;hani.palastri187@gmail.com;123456;82355618552;1;Hani Palastri;3340843796539530;Perempuan;1995-01-04;12;6;7;1;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2989;elvina.ramadan910@gmail.com;123456;89178789690;1;Elvina Ramadan;1337442538022240;Perempuan;2006-04-28;9;9;3;2;3;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2990;tgk..ella.budiyanto,.s.t.950@gmail.com;123456;89375900866;1;Tgk. Ella Budiyanto, S.T.;8435904125419730;Laki-laki;1987-01-15;7;10;2;2;0;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2991;zelda.habibi,.s.e.i4@gmail.com;123456;85020854004;1;Zelda Habibi, S.E.I;1887693595862430;Laki-laki;2003-11-27;10;5;2;3;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2992;harjasa.nurdiyanti845@gmail.com;123456;85159389142;1;Harjasa Nurdiyanti;6807047280673580;Laki-laki;1976-09-12;8;2;3;1;1;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2993;irsad.wulandari232@gmail.com;123456;85906490684;1;Irsad Wulandari;1444801548176390;Perempuan;1995-12-16;12;10;1;1;4;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
2994;drg..eka.lazuardi974@gmail.com;123456;87802683513;1;drg. Eka Lazuardi;2481315896897300;Laki-laki;1999-01-18;3;7;9;3;5;2026-05-20 08:22:18.554121;2026-05-20 08:22:18.554121
